probe	d0-d1.result	d0-d14.result	d0-d21.result	d0-d28.result	d0-d3.result	d0-d6.result	d1-d14.result	d1-d21.result	d1-d28.result	d1-d3.result	d1-d6.result	d21-d14.result	d28-d14.result	d28-d21.result	d3-d14.result	d3-d21.result	d3-d28.result	d3-d6.result	d6-d14.result	d6-d21.result	d6-d28.result
6590270	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590451	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590475	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
6590497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6590767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620161	0	2	0	0	0	2	2	0	0	0	2	0	0	0	2	0	0	2	0	0	0
6620170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620427	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6620431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620703	0	2	2	2	0	2	2	2	2	0	2	0	0	0	2	2	2	2	0	0	0
6620717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650021	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650035	0	2	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	2	0	0	0
6650037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650070	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0
6650082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
6650184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650458	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0
6650463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660201	0	2	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6660296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
